Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season_x,Year,Week_of_Year,Temperature_Min,Temperature_Max,Temperature_Avg,Humidity,Rainfall,Season_y,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Avg_7,Rolling_Avg_14,Rolling_Avg_30,Growth_Rate_7
2024-12-09,3127,Gushout Tablet,Supplement,29,73.2,2122.8,Monday,False,12,Winter,2024,50,10.2,24.0,17.1,51.0,0.0,Winter,3.0,23.0,26.0,17.428571428571427,14.571428571428571,15.566666666666666,6.5
2024-12-31,3127,Gushout Tablet,Supplement,20,73.2,1464.0,Tuesday,False,12,Winter,2024,1,14.7,26.0,20.4,59.6,0.0,Winter,9.0,21.0,11.0,19.0,14.5,15.866666666666667,1.1
2023-04-28,3191,Gutwin 400 Tablet,Gastrointestinal,16,303.74,4859.84,Friday,False,4,Summer,2023,17,28.8,37.1,33.0,37.6,3.4,Summer,28.0,6.0,26.0,19.0,19.142857142857142,20.366666666666667,-0.41379310344827586
2023-05-08,3191,Gutwin 400 Tablet,Gastrointestinal,3,303.74,911.22,Monday,False,5,Summer,2023,19,25.1,35.9,30.5,31.7,0.0,Summer,13.0,15.0,27.0,17.571428571428573,18.285714285714285,19.566666666666666,-0.7142857142857143
2023-05-15,3191,Gutwin 400 Tablet,Gastrointestinal,35,303.74,10630.9,Monday,False,5,Summer,2023,20,29.4,40.0,34.7,43.5,0.0,Summer,11.0,18.0,10.0,21.0,19.5,20.4,2.0
2023-05-22,3191,Gutwin 400 Tablet,Gastrointestinal,21,303.74,6378.54,Monday,False,5,Summer,2023,21,26.5,38.4,32.4,43.2,0.0,Summer,33.0,24.0,34.0,19.285714285714285,19.285714285714285,19.966666666666665,-0.35294117647058826
2023-06-10,3191,Gutwin 400 Tablet,Gastrointestinal,9,303.74,2733.66,Saturday,True,6,Monsoon,2023,23,22.1,30.5,26.3,94.9,0.0,Monsoon,20.0,4.0,5.0,17.714285714285715,19.642857142857142,20.1,-0.5238095238095238
2023-07-08,3191,Gutwin 400 Tablet,Gastrointestinal,12,303.74,3644.88,Saturday,True,7,Monsoon,2023,27,27.9,34.7,31.3,76.9,0.0,Monsoon,20.0,24.0,34.0,16.571428571428573,18.785714285714285,19.366666666666667,-0.38095238095238093
2023-07-09,3191,Gutwin 400 Tablet,Gastrointestinal,26,303.74,7897.24,Sunday,True,7,Monsoon,2023,27,25.7,30.4,28.0,84.2,58.9,Monsoon,20.0,22.0,24.0,17.428571428571427,19.071428571428573,19.433333333333334,0.2857142857142857
2023-08-09,3191,Gutwin 400 Tablet,Gastrointestinal,10,303.74,3037.4,Wednesday,False,8,Monsoon,2023,32,24.1,35.0,29.6,75.0,0.0,Monsoon,16.0,28.0,8.0,16.571428571428573,17.785714285714285,19.5,-0.35294117647058826
2023-08-17,3191,Gutwin 400 Tablet,Gastrointestinal,10,303.74,3037.4,Thursday,False,8,Monsoon,2023,33,22.3,34.3,28.3,94.2,7.9,Monsoon,3.0,13.0,5.0,17.571428571428573,17.571428571428573,19.666666666666668,1.75
2023-09-04,3191,Gutwin 400 Tablet,Gastrointestinal,27,303.74,8200.98,Monday,False,9,Monsoon,2023,36,24.6,29.2,26.9,75.6,0.0,Monsoon,35.0,11.0,43.0,16.428571428571427,18.714285714285715,19.133333333333333,-0.2222222222222222
2023-09-18,3191,Gutwin 400 Tablet,Gastrointestinal,18,303.74,5467.32,Monday,False,9,Monsoon,2023,38,24.6,32.7,28.7,71.5,0.0,Monsoon,21.0,33.0,47.0,16.0,17.642857142857142,18.166666666666668,-0.13636363636363635
2023-09-26,3191,Gutwin 400 Tablet,Gastrointestinal,34,303.74,10327.16,Tuesday,False,9,Monsoon,2023,39,23.9,28.1,26.0,82.7,0.0,Monsoon,9.0,20.0,27.0,19.571428571428573,18.642857142857142,18.4,2.5
2023-10-08,3191,Gutwin 400 Tablet,Gastrointestinal,2,303.74,607.48,Sunday,True,10,Spring,2023,40,21.4,31.4,26.4,55.7,0.0,Spring,12.0,20.0,19.0,18.142857142857142,17.357142857142858,17.833333333333332,-0.7692307692307693
2023-11-04,3191,Gutwin 400 Tablet,Gastrointestinal,1,303.74,303.74,Saturday,True,11,Spring,2023,44,19.8,31.8,25.8,68.5,0.0,Spring,26.0,20.0,12.0,14.571428571428571,16.0,17.466666666666665,-0.9259259259259259
2024-02-11,3191,Gutwin 400 Tablet,Gastrointestinal,20,303.74,6074.8,Sunday,True,2,Winter,2024,6,11.8,26.2,19.0,66.3,0.6,Winter,10.0,16.0,37.0,16.0,16.285714285714285,16.9,0.9090909090909091
2024-03-06,3191,Gutwin 400 Tablet,Gastrointestinal,11,303.74,3341.14,Wednesday,False,3,Summer,2024,10,31.7,35.3,33.5,49.4,0.0,Summer,10.0,3.0,5.0,16.142857142857142,16.857142857142858,17.1,0.09090909090909091
2024-03-28,3191,Gutwin 400 Tablet,Gastrointestinal,11,303.74,3341.14,Thursday,False,3,Summer,2024,13,29.1,44.8,36.9,43.8,0.0,Summer,27.0,35.0,6.0,13.857142857142858,15.142857142857142,17.266666666666666,-0.5714285714285714
2024-04-01,3191,Gutwin 400 Tablet,Gastrointestinal,38,303.74,11542.12,Monday,False,4,Summer,2024,14,27.6,43.4,35.5,40.1,0.0,Summer,18.0,21.0,15.0,16.714285714285715,16.357142857142858,18.033333333333335,1.0526315789473684
2024-05-14,3191,Gutwin 400 Tablet,Gastrointestinal,14,303.74,4252.36,Tuesday,False,5,Summer,2024,20,27.7,39.2,33.4,47.7,0.0,Summer,34.0,9.0,18.0,13.857142857142858,16.714285714285715,17.9,-0.5714285714285714
2024-06-06,3191,Gutwin 400 Tablet,Gastrointestinal,33,303.74,10023.42,Thursday,False,6,Monsoon,2024,23,27.0,33.0,30.0,84.2,0.0,Monsoon,2.0,12.0,24.0,18.285714285714285,18.214285714285715,18.2,10.333333333333334
2024-06-15,3191,Gutwin 400 Tablet,Gastrointestinal,24,303.74,7289.76,Saturday,True,6,Monsoon,2024,24,23.2,28.3,25.7,82.4,0.0,Monsoon,1.0,26.0,4.0,21.571428571428573,18.071428571428573,18.866666666666667,11.5
2024-07-11,3191,Gutwin 400 Tablet,Gastrointestinal,45,303.74,13668.3,Thursday,False,7,Monsoon,2024,28,26.7,31.1,28.9,88.4,2.3,Monsoon,20.0,10.0,24.0,25.142857142857142,20.571428571428573,19.566666666666666,1.1904761904761905
2024-07-20,3191,Gutwin 400 Tablet,Gastrointestinal,30,303.74,9112.2,Saturday,True,7,Monsoon,2024,29,22.1,28.2,25.1,76.3,0.0,Monsoon,11.0,10.0,22.0,27.857142857142858,22.0,19.833333333333332,1.5833333333333333
2024-07-23,3191,Gutwin 400 Tablet,Gastrointestinal,37,303.74,11238.38,Tuesday,False,7,Monsoon,2024,30,24.0,33.2,28.6,80.0,29.6,Monsoon,11.0,27.0,28.0,31.571428571428573,22.714285714285715,20.133333333333333,2.1666666666666665
2024-07-29,3191,Gutwin 400 Tablet,Gastrointestinal,38,303.74,11542.12,Monday,False,7,Monsoon,2024,31,23.3,30.7,27.0,76.5,61.6,Monsoon,38.0,18.0,13.0,31.571428571428573,24.142857142857142,20.966666666666665,0.0
2024-08-10,3191,Gutwin 400 Tablet,Gastrointestinal,27,303.74,8200.98,Saturday,True,8,Monsoon,2024,32,22.5,31.7,27.1,92.9,0.0,Monsoon,14.0,34.0,11.0,33.42857142857143,23.642857142857142,21.5,0.8666666666666667
2024-08-14,3191,Gutwin 400 Tablet,Gastrointestinal,10,303.74,3037.4,Wednesday,False,8,Monsoon,2024,33,24.6,33.6,29.1,70.5,0.0,Monsoon,33.0,2.0,33.0,30.142857142857142,24.214285714285715,20.733333333333334,-0.6764705882352942
2024-08-17,3191,Gutwin 400 Tablet,Gastrointestinal,11,303.74,3341.14,Saturday,True,8,Monsoon,2024,33,25.1,30.7,27.9,83.3,145.3,Monsoon,24.0,1.0,20.0,28.285714285714285,24.928571428571427,20.433333333333334,-0.52
2024-09-12,3191,Gutwin 400 Tablet,Gastrointestinal,20,303.74,6074.8,Thursday,False,9,Monsoon,2024,37,23.1,28.8,26.0,71.0,99.4,Monsoon,45.0,20.0,20.0,24.714285714285715,24.928571428571427,20.433333333333334,-0.5434782608695652
2024-09-19,3191,Gutwin 400 Tablet,Gastrointestinal,40,303.74,12149.6,Thursday,False,9,Monsoon,2024,38,26.2,33.9,30.1,76.9,0.0,Monsoon,30.0,11.0,20.0,26.142857142857142,27.0,21.1,0.3225806451612903
2024-10-11,3191,Gutwin 400 Tablet,Gastrointestinal,13,303.74,3948.62,Friday,False,10,Spring,2024,41,20.7,29.0,24.8,65.6,0.0,Spring,37.0,11.0,16.0,22.714285714285715,27.142857142857142,21.0,-0.631578947368421
2024-10-21,3191,Gutwin 400 Tablet,Gastrointestinal,26,303.74,7897.24,Monday,False,10,Spring,2024,43,22.6,30.8,26.7,72.2,10.1,Spring,38.0,38.0,3.0,21.0,26.285714285714285,21.766666666666666,-0.3076923076923077
2024-10-24,3191,Gutwin 400 Tablet,Gastrointestinal,19,303.74,5771.06,Thursday,False,10,Spring,2024,43,24.1,29.9,27.0,61.5,0.0,Spring,27.0,14.0,35.0,19.857142857142858,26.642857142857142,21.233333333333334,-0.2857142857142857
2024-11-20,3191,Gutwin 400 Tablet,Gastrointestinal,8,303.74,2429.92,Wednesday,False,11,Spring,2024,47,22.3,34.1,28.2,55.8,0.0,Spring,10.0,33.0,21.0,19.571428571428573,24.857142857142858,20.8,-0.18181818181818182
2024-12-17,3191,Gutwin 400 Tablet,Gastrointestinal,18,303.74,5467.32,Tuesday,False,12,Winter,2024,51,11.1,24.7,17.9,61.7,0.0,Winter,11.0,24.0,9.0,20.571428571428573,24.428571428571427,21.1,0.5833333333333334
2024-12-22,3191,Gutwin 400 Tablet,Gastrointestinal,20,303.74,6074.8,Sunday,True,12,Winter,2024,51,17.1,22.5,19.8,51.1,0.0,Winter,20.0,45.0,12.0,20.571428571428573,22.642857142857142,21.366666666666667,0.0
2024-12-29,3191,Gutwin 400 Tablet,Gastrointestinal,1,303.74,303.74,Sunday,True,12,Winter,2024,52,14.6,22.5,18.5,69.8,0.0,Winter,40.0,30.0,26.0,15.0,20.571428571428573,20.533333333333335,-0.9512195121951219
2023-06-11,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,11,366.33,4029.63,Sunday,True,6,Monsoon,2023,23,25.7,32.8,29.3,88.6,0.0,Monsoon,11.0,23.0,27.0,14.142857142857142,14.285714285714286,15.466666666666667,0.0
2023-06-13,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,17,366.33,6227.61,Tuesday,False,6,Monsoon,2023,24,25.9,33.3,29.6,90.5,105.3,Monsoon,25.0,16.0,24.0,13.0,14.357142857142858,15.233333333333333,-0.3076923076923077
2023-07-26,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,28,366.33,10257.24,Wednesday,False,7,Monsoon,2023,30,22.0,30.4,26.2,90.1,84.6,Monsoon,7.0,21.0,18.0,16.0,14.857142857142858,15.566666666666666,2.625
2023-07-27,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,6,366.33,2197.98,Thursday,False,7,Monsoon,2023,30,26.2,28.2,27.2,71.9,121.9,Monsoon,29.0,12.0,25.0,12.714285714285714,14.428571428571429,14.933333333333334,-0.7666666666666667
2023-08-25,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,18,366.33,6593.94,Friday,False,8,Monsoon,2023,34,23.1,28.1,25.6,87.4,85.9,Monsoon,8.0,12.0,19.0,14.142857142857142,14.857142857142858,14.9,1.1111111111111112
2023-09-09,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,3,366.33,1098.99,Saturday,True,9,Monsoon,2023,36,27.5,34.0,30.8,86.5,75.3,Monsoon,13.0,22.0,18.0,12.714285714285714,13.5,14.4,-0.7142857142857143
2023-09-24,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,13,366.33,4762.29,Sunday,True,9,Monsoon,2023,38,27.6,32.0,29.8,83.8,2.4,Monsoon,6.0,7.0,5.0,13.714285714285714,13.928571428571429,14.666666666666666,1.0
2023-10-05,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,30,366.33,10989.9,Thursday,False,10,Spring,2023,40,23.6,29.9,26.8,69.1,0.0,Spring,11.0,11.0,24.0,16.428571428571427,15.285714285714286,14.866666666666667,1.5833333333333333
2023-10-14,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,5,366.33,1831.65,Saturday,True,10,Spring,2023,41,22.3,30.3,26.3,64.6,5.0,Spring,17.0,25.0,8.0,14.714285714285714,13.857142857142858,14.766666666666667,-0.6666666666666666
2023-10-26,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,22,366.33,8059.26,Thursday,False,10,Spring,2023,43,19.6,29.3,24.4,62.5,0.0,Spring,28.0,7.0,17.0,13.857142857142858,14.928571428571429,14.933333333333334,-0.20689655172413793
2023-10-28,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,10,366.33,3663.3,Saturday,True,10,Spring,2023,43,19.5,34.4,27.0,74.4,0.0,Spring,6.0,29.0,24.0,14.428571428571429,13.571428571428571,14.466666666666667,0.5714285714285714
2023-11-05,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,11,366.33,4029.63,Sunday,True,11,Spring,2023,44,22.5,33.3,27.9,61.8,0.0,Spring,18.0,8.0,24.0,13.428571428571429,13.785714285714286,14.033333333333333,-0.3684210526315789
2024-01-15,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,19,366.33,6960.27,Monday,False,1,Winter,2024,3,11.5,28.6,20.1,61.6,2.7,Winter,3.0,13.0,6.0,15.714285714285714,14.214285714285714,14.466666666666667,4.0
2024-02-17,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,12,366.33,4395.96,Saturday,True,2,Winter,2024,7,12.2,23.7,18.0,62.3,0.0,Winter,13.0,6.0,8.0,15.571428571428571,14.642857142857142,14.6,-0.07142857142857142
2024-02-21,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,31,366.33,11356.23,Wednesday,False,2,Winter,2024,8,10.3,25.7,18.0,54.5,0.0,Winter,30.0,11.0,4.0,15.714285714285714,16.071428571428573,15.5,0.03225806451612903
2024-03-06,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,9,366.33,3296.97,Wednesday,False,3,Summer,2024,10,31.7,35.3,33.5,49.4,0.0,Summer,5.0,17.0,17.0,16.285714285714285,15.5,15.233333333333333,0.6666666666666666
2024-04-28,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,16,366.33,5861.28,Sunday,True,4,Summer,2024,17,28.4,42.6,35.5,35.6,9.0,Summer,22.0,28.0,23.0,15.428571428571429,14.642857142857142,15.0,-0.2608695652173913
2024-05-05,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,21,366.33,7692.93,Sunday,True,5,Summer,2024,18,27.4,35.5,31.5,39.8,0.0,Summer,10.0,6.0,16.0,17.0,15.714285714285714,15.166666666666666,1.0
2024-05-07,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,21,366.33,7692.93,Tuesday,False,5,Summer,2024,19,30.1,35.5,32.8,33.5,0.0,Summer,11.0,18.0,21.0,18.428571428571427,15.928571428571429,15.166666666666666,0.8333333333333334
2024-05-11,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,9,366.33,3296.97,Saturday,True,5,Summer,2024,19,27.0,44.0,35.5,30.8,0.0,Summer,19.0,3.0,12.0,17.0,16.357142857142858,15.066666666666666,-0.5
2024-05-28,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,13,366.33,4762.29,Tuesday,False,5,Summer,2024,22,31.8,44.6,38.2,39.1,0.0,Summer,12.0,13.0,12.0,17.142857142857142,16.357142857142858,15.1,0.07692307692307693
2024-05-29,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,12,366.33,4395.96,Wednesday,False,5,Summer,2024,22,27.8,43.4,35.6,46.7,0.0,Summer,31.0,30.0,22.0,14.428571428571429,15.071428571428571,14.766666666666667,-0.59375
2024-06-02,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,13,366.33,4762.29,Sunday,True,6,Monsoon,2024,22,25.0,29.9,27.4,94.8,0.0,Monsoon,9.0,5.0,7.0,15.0,15.642857142857142,14.966666666666667,0.4
2024-06-27,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,18,366.33,6593.94,Thursday,False,6,Monsoon,2024,26,24.6,33.4,29.0,93.3,109.8,Monsoon,16.0,22.0,11.0,15.285714285714286,15.357142857142858,15.2,0.11764705882352941
2024-08-26,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,8,366.33,2930.64,Monday,False,8,Monsoon,2024,35,23.4,33.5,28.5,92.0,3.2,Monsoon,21.0,10.0,25.0,13.428571428571429,15.214285714285714,14.633333333333333,-0.5909090909090909
2024-08-27,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,20,366.33,7326.6,Tuesday,False,8,Monsoon,2024,35,24.1,34.8,29.5,70.5,0.0,Monsoon,21.0,11.0,7.0,13.285714285714286,15.857142857142858,15.066666666666666,-0.045454545454545456
2024-08-29,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,14,366.33,5128.62,Thursday,False,8,Monsoon,2024,35,22.9,34.6,28.7,72.8,0.0,Monsoon,9.0,19.0,29.0,14.0,15.5,14.566666666666666,0.5
2024-10-25,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,14,366.33,5128.62,Friday,False,10,Spring,2024,43,22.7,32.5,27.6,63.6,0.0,Spring,13.0,12.0,8.0,14.142857142857142,15.642857142857142,14.766666666666667,0.07142857142857142
2024-12-01,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,17,366.33,6227.61,Sunday,True,12,Winter,2024,48,12.5,27.4,20.0,65.1,0.0,Winter,12.0,31.0,13.0,14.857142857142858,14.642857142857142,14.9,0.38461538461538464
2024-12-05,3223,Glynamic M 2mg/500mg Tablet,Antidiabetic,10,366.33,3663.3,Thursday,False,12,Winter,2024,49,13.1,26.5,19.8,58.5,0.0,Winter,13.0,9.0,6.0,14.428571428571429,14.714285714285714,15.033333333333333,-0.21428571428571427
2022-12-04,3233,Gastrozin 75mg Tablet,Supplement,7,76.87,538.09,Sunday,True,12,Winter,2022,48,12.0,27.5,19.8,50.8,0.0,Winter,7.0,22.0,13.0,15.857142857142858,14.5,14.9,0.0
2022-12-19,3233,Gastrozin 75mg Tablet,Supplement,10,76.87,768.7,Monday,False,12,Winter,2022,51,14.3,26.5,20.4,57.1,0.0,Winter,15.0,7.0,12.0,15.142857142857142,14.714285714285714,14.833333333333334,-0.3125
2023-01-16,3233,Gastrozin 75mg Tablet,Supplement,19,76.87,1460.53,Monday,False,1,Winter,2023,3,17.0,28.4,22.7,57.9,0.0,Winter,15.0,22.0,31.0,15.714285714285714,14.5,14.433333333333334,0.25
2023-02-23,3233,Gastrozin 75mg Tablet,Supplement,28,76.87,2152.36,Thursday,False,2,Winter,2023,8,12.9,28.8,20.9,55.5,0.0,Winter,11.0,19.0,7.0,18.142857142857142,15.142857142857142,15.133333333333333,1.4166666666666667
2023-03-03,3233,Gastrozin 75mg Tablet,Supplement,31,76.87,2382.97,Friday,False,3,Summer,2023,9,29.8,39.4,34.6,45.5,0.0,Summer,18.0,5.0,10.0,20.0,17.0,15.833333333333334,0.6842105263157895
2023-04-18,3233,Gastrozin 75mg Tablet,Supplement,12,76.87,922.44,Tuesday,False,4,Summer,2023,16,28.4,43.8,36.1,35.6,0.0,Summer,18.0,19.0,4.0,19.142857142857142,16.5,16.1,-0.3157894736842105
2023-04-20,3233,Gastrozin 75mg Tablet,Supplement,11,76.87,845.57,Thursday,False,4,Summer,2023,16,27.1,44.0,35.5,44.3,0.0,Summer,27.0,13.0,20.0,16.857142857142858,16.357142857142858,15.8,-0.5714285714285714
2023-05-12,3233,Gastrozin 75mg Tablet,Supplement,9,76.87,691.83,Friday,False,5,Summer,2023,19,31.9,36.9,34.4,35.6,0.0,Summer,7.0,7.0,9.0,17.142857142857142,16.5,15.8,0.25
2023-05-15,3233,Gastrozin 75mg Tablet,Supplement,14,76.87,1076.18,Monday,False,5,Summer,2023,20,29.4,40.0,34.7,43.5,0.0,Summer,10.0,15.0,10.0,17.714285714285715,16.428571428571427,15.933333333333334,0.36363636363636365
2023-05-20,3233,Gastrozin 75mg Tablet,Supplement,19,76.87,1460.53,Saturday,True,5,Summer,2023,20,31.1,39.1,35.1,33.2,0.0,Summer,19.0,15.0,15.0,17.714285714285715,16.714285714285715,16.066666666666666,0.0
2023-05-31,3233,Gastrozin 75mg Tablet,Supplement,33,76.87,2536.71,Wednesday,False,5,Summer,2023,22,28.8,36.9,32.9,43.8,0.0,Summer,28.0,11.0,21.0,18.428571428571427,18.285714285714285,16.466666666666665,0.1724137931034483
2023-08-13,3233,Gastrozin 75mg Tablet,Supplement,13,76.87,999.31,Sunday,True,8,Monsoon,2023,32,22.7,34.9,28.8,77.0,109.5,Monsoon,31.0,18.0,25.0,15.857142857142858,17.928571428571427,16.066666666666666,-0.5625
2023-11-01,3233,Gastrozin 75mg Tablet,Supplement,4,76.87,307.48,Wednesday,False,11,Spring,2023,44,22.6,34.9,28.8,59.2,4.4,Spring,12.0,18.0,23.0,14.714285714285714,16.928571428571427,15.433333333333334,-0.6153846153846154
2023-11-05,3233,Gastrozin 75mg Tablet,Supplement,22,76.87,1691.14,Sunday,True,11,Spring,2023,44,22.5,33.3,27.9,61.8,0.0,Spring,11.0,27.0,17.0,16.285714285714285,16.571428571428573,15.6,0.9166666666666666
2023-11-08,3233,Gastrozin 75mg Tablet,Supplement,23,76.87,1768.01,Wednesday,False,11,Spring,2023,45,23.6,28.4,26.0,65.5,0.0,Spring,9.0,7.0,5.0,18.285714285714285,17.714285714285715,16.2,1.4
2023-11-18,3233,Gastrozin 75mg Tablet,Supplement,14,76.87,1076.18,Saturday,True,11,Spring,2023,46,21.7,29.8,25.7,60.4,0.0,Spring,14.0,10.0,13.0,18.285714285714285,18.0,16.233333333333334,0.0
2023-12-16,3233,Gastrozin 75mg Tablet,Supplement,18,76.87,1383.66,Saturday,True,12,Winter,2023,50,12.3,28.3,20.3,53.5,0.0,Winter,19.0,19.0,22.0,18.142857142857142,17.928571428571427,16.1,-0.05
2023-12-23,3233,Gastrozin 75mg Tablet,Supplement,15,76.87,1153.05,Saturday,True,12,Winter,2023,51,10.7,24.9,17.8,58.2,4.0,Winter,33.0,28.0,7.0,15.571428571428571,17.0,16.366666666666667,-0.5294117647058824
2023-12-29,3233,Gastrozin 75mg Tablet,Supplement,21,76.87,1614.27,Friday,False,12,Winter,2023,52,18.0,28.0,23.0,61.7,0.0,Winter,13.0,31.0,22.0,16.714285714285715,16.285714285714285,16.333333333333332,0.5714285714285714
2024-01-02,3233,Gastrozin 75mg Tablet,Supplement,5,76.87,384.35,Tuesday,False,1,Winter,2024,1,17.3,28.1,22.7,52.7,0.0,Winter,4.0,12.0,19.0,16.857142857142858,15.785714285714286,15.866666666666667,0.2
2024-02-28,3233,Gastrozin 75mg Tablet,Supplement,24,76.87,1844.88,Wednesday,False,2,Winter,2024,9,12.7,26.7,19.7,52.1,0.0,Winter,22.0,11.0,5.0,17.142857142857142,16.714285714285715,16.5,0.08695652173913043
2024-03-30,3233,Gastrozin 75mg Tablet,Supplement,23,76.87,1768.01,Saturday,True,3,Summer,2024,13,29.0,39.3,34.1,39.8,0.0,Summer,23.0,9.0,19.0,17.142857142857142,17.714285714285715,16.633333333333333,0.0
2024-04-20,3233,Gastrozin 75mg Tablet,Supplement,15,76.87,1153.05,Saturday,True,4,Summer,2024,16,29.6,41.1,35.4,35.3,0.0,Summer,14.0,14.0,13.0,17.285714285714285,17.785714285714285,16.7,0.06666666666666667
2024-04-25,3233,Gastrozin 75mg Tablet,Supplement,10,76.87,768.7,Thursday,False,4,Summer,2024,17,26.7,36.6,31.7,40.7,0.0,Summer,18.0,19.0,7.0,16.142857142857142,17.142857142857142,16.8,-0.42105263157894735
2024-05-16,3233,Gastrozin 75mg Tablet,Supplement,19,76.87,1460.53,Thursday,False,5,Summer,2024,20,30.5,40.9,35.7,40.3,0.0,Summer,15.0,33.0,15.0,16.714285714285715,16.142857142857142,16.933333333333334,0.25
2024-05-26,3233,Gastrozin 75mg Tablet,Supplement,15,76.87,1153.05,Sunday,True,5,Summer,2024,21,30.3,40.5,35.4,37.6,0.0,Summer,21.0,13.0,15.0,15.857142857142858,16.285714285714285,16.933333333333334,-0.2727272727272727
2024-06-11,3233,Gastrozin 75mg Tablet,Supplement,19,76.87,1460.53,Tuesday,False,6,Monsoon,2024,24,23.2,31.1,27.2,71.3,21.6,Monsoon,5.0,4.0,11.0,17.857142857142858,17.357142857142858,17.2,2.3333333333333335
2024-06-22,3233,Gastrozin 75mg Tablet,Supplement,17,76.87,1306.79,Saturday,True,6,Monsoon,2024,25,23.1,32.9,28.0,76.4,7.1,Monsoon,24.0,22.0,18.0,16.857142857142858,17.0,17.166666666666668,-0.28
2024-06-28,3233,Gastrozin 75mg Tablet,Supplement,28,76.87,2152.36,Friday,False,6,Monsoon,2024,26,25.7,30.4,28.1,79.4,141.0,Monsoon,23.0,23.0,18.0,17.571428571428573,17.357142857142858,17.5,0.20833333333333334
2024-07-02,3233,Gastrozin 75mg Tablet,Supplement,11,76.87,845.57,Tuesday,False,7,Monsoon,2024,27,24.8,32.8,28.8,75.6,110.4,Monsoon,15.0,14.0,27.0,17.0,17.142857142857142,16.966666666666665,-0.25
2024-07-05,3233,Gastrozin 75mg Tablet,Supplement,16,76.87,1229.92,Friday,False,7,Monsoon,2024,27,26.8,29.1,28.0,74.9,0.0,Monsoon,10.0,18.0,7.0,17.857142857142858,17.0,17.266666666666666,0.5454545454545454
2024-07-22,3233,Gastrozin 75mg Tablet,Supplement,14,76.87,1076.18,Monday,False,7,Monsoon,2024,30,25.5,30.7,28.1,78.2,144.5,Monsoon,19.0,15.0,10.0,17.142857142857142,16.928571428571427,17.4,-0.25
2024-07-26,3233,Gastrozin 75mg Tablet,Supplement,19,76.87,1460.53,Friday,False,7,Monsoon,2024,30,27.3,34.0,30.6,84.4,0.0,Monsoon,15.0,21.0,19.0,17.714285714285715,16.785714285714285,17.4,0.25
2024-08-04,3233,Gastrozin 75mg Tablet,Supplement,4,76.87,307.48,Sunday,True,8,Monsoon,2024,31,23.4,30.9,27.1,86.2,46.0,Monsoon,19.0,5.0,28.0,15.571428571428571,16.714285714285715,16.6,-0.75
2024-08-16,3233,Gastrozin 75mg Tablet,Supplement,18,76.87,1383.66,Friday,False,8,Monsoon,2024,33,22.2,30.0,26.1,90.0,73.2,Monsoon,17.0,24.0,31.0,15.714285714285714,16.285714285714285,16.166666666666668,0.05555555555555555
2024-09-14,3233,Gastrozin 75mg Tablet,Supplement,9,76.87,691.83,Saturday,True,9,Monsoon,2024,37,25.0,29.8,27.4,77.6,0.0,Monsoon,28.0,23.0,12.0,13.0,15.285714285714286,16.066666666666666,-0.6551724137931034
2024-11-01,3233,Gastrozin 75mg Tablet,Supplement,26,76.87,1998.62,Friday,False,11,Spring,2024,44,18.4,28.6,23.5,72.2,0.0,Spring,11.0,15.0,11.0,15.142857142857142,16.071428571428573,16.566666666666666,1.25
2024-11-02,3233,Gastrozin 75mg Tablet,Supplement,2,76.87,153.74,Saturday,True,11,Spring,2024,44,20.7,32.8,26.7,75.0,0.0,Spring,16.0,10.0,9.0,13.142857142857142,15.5,16.333333333333332,-0.8235294117647058
